DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,SANTA LUZIA,Mata Atlântica,12.0,0.0,0.28,9.4,-15.55896,-39.18457
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,8.0,0.37,0.79,43.0,-12.67144,-41.56548
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,SANTA LUZIA,Mata Atlântica,12.0,0.0,0.45,9.4,-15.55698,-39.16919
2026/01/01 17:32:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO JOÃO DA PONTE,Cerrado,0.0,0.2,0.17,45.7,-15.77529,-43.70058
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,ENCRUZILHADA,Mata Atlântica,14.0,0.0,0.31,30.7,-15.56401,-41.23895
2026/01/01 17:32:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,-999.0,0.0,0.1,22.9,-18.50792,-39.88312
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,8.0,0.32,0.66,25.4,-12.67405,-41.58709
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,MASCOTE,Mata Atlântica,12.0,0.0,1.0,45.5,-15.80683,-39.34556
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,ALCOBAÇA,Mata Atlântica,-999.0,0.0,0.44,16.6,-17.51794,-39.5296
2026/01/01 17:32:00,AQUA_M-T,Brasil,MINAS GERAIS,SALINAS,Mata Atlântica,12.0,0.0,1.0,27.3,-16.13573,-42.2896
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,SANTA LUZIA,Mata Atlântica,12.0,0.0,0.28,17.4,-15.55695,-39.1797
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,ENCRUZILHADA,Mata Atlântica,16.0,0.0,0.19,20.2,-15.6902,-41.08145
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,ALCOBAÇA,Mata Atlântica,-999.0,0.0,0.97,14.9,-17.52479,-39.53572
2026/01/01 17:32:00,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,8.0,0.38,0.89,56.1,-12.67377,-41.5722
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,VIÇOSA DO CEARÁ,Caatinga,8.0,0.0,0.91,35.2,-3.60275,-41.0067
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,TAMBORIL,Caatinga,10.0,0.0,1.0,24.2,-4.80039,-40.40874
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,PUREZA,Caatinga,32.0,0.0,1.0,10.7,-5.48609,-35.62607
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,RIO DO FOGO,Mata Atlântica,-999.0,0.0,-999.0,17.9,-5.40009,-35.41096
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,SOLONÓPOLE,Caatinga,10.0,0.0,1.0,20.3,-5.74137,-39.0419
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,PENTECOSTE,Caatinga,10.0,0.0,1.0,18.9,-3.77596,-39.21209
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,LAGOA DE ITAENGA,Mata Atlântica,27.0,0.0,1.0,35.2,-7.90908,-35.33162
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,RIO DO FOGO,Mata Atlântica,-999.0,0.0,-999.0,9.9,-5.39876,-35.40198
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,CORTÊS,Mata Atlântica,42.0,0.0,1.0,7.6,-8.44757,-35.52972
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,10.0,0.0,1.0,18.0,-6.07619,-39.67097
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,MAMANGUAPE,Mata Atlântica,63.0,0.0,1.0,9.6,-6.60353,-35.18705
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CARIDADE,Caatinga,10.0,0.0,1.0,10.8,-4.20144,-39.23774
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,10.0,0.0,1.0,25.4,-3.54441,-39.39225
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,10.0,0.0,0.98,21.2,-3.26907,-39.66807
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,10.0,0.0,1.0,259.1,-3.51913,-39.35311
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,MARACAÇUMÉ,Amazônia,7.0,0.0,1.0,39.3,-2.10047,-45.99638
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ARARENDÁ,Caatinga,10.0,0.0,1.0,12.2,-4.74944,-40.68728
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,-999.0,0.0,0.51,20.5,-1.86214,-44.85168
2026/01/01 17:34:00,AQUA_M-T,Brasil,BAHIA,JEREMOABO,Caatinga,14.0,0.0,1.0,14.1,-9.97698,-38.37409
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,QUITERIANÓPOLIS,Caatinga,8.0,0.0,0.97,14.7,-5.93555,-40.84826
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CHORÓ,Caatinga,10.0,0.0,1.0,10.6,-4.72816,-39.18963
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,10.0,0.0,1.0,22.6,-3.83137,-38.89748
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,JUCÁS,Caatinga,10.0,0.0,1.0,15.0,-6.47769,-39.47656
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,ALDEIAS ALTAS,Cerrado,8.0,0.0,0.5,25.1,-4.38111,-43.39296
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,NOVA CRUZ,Caatinga,108.0,0.0,1.0,36.7,-6.43462,-35.41647
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,SOLONÓPOLE,Caatinga,10.0,0.0,1.0,19.0,-5.74289,-39.05259
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,NOVA CRUZ,Caatinga,101.0,0.0,1.0,6.9,-6.42407,-35.3452
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,BODOCÓ,Caatinga,10.0,0.0,1.0,20.0,-7.4921,-39.9419
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,10.0,0.0,1.0,10.9,-3.83284,-38.90749
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,8.0,0.0,0.58,25.3,-4.67117,-43.13514
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,SÃO MATEUS DO MARANHÃO,Cerrado,6.0,0.0,1.0,49.0,-3.94197,-44.36695
2026/01/01 17:34:00,AQUA_M-T,Brasil,BAHIA,CANSANÇÃO,Caatinga,17.0,0.0,1.0,181.7,-10.69431,-39.43734
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TABOLEIRO GRANDE,Caatinga,10.0,0.0,1.0,28.6,-5.99081,-38.07031
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,10.0,0.0,1.0,9.6,-3.54596,-39.4028
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,JOÃO CÂMARA,Caatinga,32.0,0.0,1.0,8.9,-5.38686,-35.82853
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,NOVA CRUZ,Caatinga,109.0,0.0,1.0,41.5,-6.43593,-35.42537
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,QUIXADÁ,Caatinga,10.0,0.0,1.0,8.1,-4.75647,-38.84642
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga,32.0,0.0,1.0,46.7,-5.38426,-35.81086
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,BUENOS AIRES,Mata Atlântica,19.0,0.0,1.0,12.5,-7.72499,-35.33561
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,GLÓRIA DO GOITÁ,Mata Atlântica,23.0,0.0,1.0,7.6,-8.03099,-35.40617
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,10.0,0.0,1.0,7.0,-3.50154,-39.36633
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,JACARAÚ,Mata Atlântica,67.0,0.0,1.0,9.8,-6.65941,-35.18111
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,JACARAÚ,Mata Atlântica,72.0,0.0,1.0,20.0,-6.61372,-35.19472
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,MAMANGUAPE,Mata Atlântica,71.0,0.0,1.0,8.8,-6.60485,-35.19601
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,10.0,0.0,1.0,68.1,-3.51761,-39.34269
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,VIÇOSA DO CEARÁ,Caatinga,8.0,0.0,0.92,22.6,-3.59698,-41.00021
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,SÃO LOURENÇO DA MATA,Mata Atlântica,30.0,0.0,1.0,4.4,-8.01024,-35.13149
2026/01/01 17:34:00,AQUA_M-T,Brasil,ALAGOAS,MARAGOGI,Mata Atlântica,25.0,0.0,1.0,4.7,-8.90752,-35.32959
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,NOVA CRUZ,Caatinga,116.0,0.0,1.0,23.3,-6.44476,-35.42403
2026/01/01 17:34:00,AQUA_M-T,Brasil,BAHIA,CANSANÇÃO,Caatinga,17.0,0.0,1.0,243.4,-10.69246,-39.42366
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,TAMBORIL,Caatinga,10.0,0.0,1.0,34.7,-4.79601,-40.4028
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ARARENDÁ,Caatinga,10.0,0.0,1.0,443.0,-4.8002,-40.78461
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,CUSTÓDIA,Caatinga,10.0,0.0,1.0,17.1,-8.09586,-37.63717
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,5.0,0.0,0.69,22.0,-3.70988,-43.86858
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,AURORA,Caatinga,0.0,1.95,0.76,14.6,-7.0732,-39.1249
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga,32.0,0.0,1.0,9.1,-5.39436,-35.81839
2026/01/01 17:34:00,AQUA_M-T,Brasil,PIAUÍ,CARAÚBAS DO PIAUÍ,Caatinga,7.0,0.0,0.78,22.0,-3.46767,-41.68598
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,10.0,0.0,1.0,12.2,-3.27064,-39.67889
2026/01/01 17:34:00,AQUA_M-T,Brasil,PERNAMBUCO,SIRINHAÉM,Mata Atlântica,33.0,0.0,1.0,10.1,-8.48179,-35.19235
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga,32.0,0.0,1.0,61.8,-5.38556,-35.8197
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CAPISTRANO,Caatinga,10.0,0.0,0.94,16.9,-4.4819,-38.92431
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,VIÇOSA DO CEARÁ,Caatinga,8.0,0.0,0.91,13.3,-3.59901,-41.01396
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARÁ,CAPITÃO POÇO,Amazônia,3.0,0.0,0.02,40.8,-2.0785,-47.16965
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,ÁGUA BRANCA,Caatinga,7.0,0.0,1.0,8.7,-7.51002,-37.6662
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,DIAMANTE,Caatinga,2.0,0.0,0.94,19.4,-7.54666,-38.25861
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,JUCÁS,Caatinga,10.0,0.0,1.0,10.9,-6.48772,-39.47505
2026/01/01 17:34:00,AQUA_M-T,Brasil,ALAGOAS,JUNDIÁ,Mata Atlântica,-999.0,0.0,1.0,8.0,-8.96112,-35.51118
2026/01/01 17:34:00,AQUA_M-T,Brasil,MARANHÃO,CURURUPU,Amazônia,-999.0,0.0,0.61,33.3,-1.85939,-44.85676
2026/01/01 17:34:00,AQUA_M-T,Brasil,PARAÍBA,JACARAÚ,Mata Atlântica,61.0,0.0,1.0,17.7,-6.65807,-35.17212
2026/01/01 17:34:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga,32.0,0.0,1.0,27.8,-5.39306,-35.80956
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ARARENDÁ,Caatinga,10.0,0.0,1.0,11.4,-4.7529,-40.68149
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CARIDADE,Caatinga,10.0,0.0,1.0,15.2,-4.0404,-38.99865
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,ARARENDÁ,Caatinga,10.0,0.0,1.0,51.1,-4.79828,-40.77105
2026/01/01 17:34:00,AQUA_M-T,Brasil,ALAGOAS,IBATEGUARA,Mata Atlântica,11.0,0.0,1.0,8.9,-8.9601,-35.87252
2026/01/01 17:34:00,AQUA_M-T,Brasil,CEARÁ,CARIDADE,Caatinga,10.0,0.0,1.0,17.7,-4.23056,-39.16918
2026/01/01 17:36:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO PIRIÁ,Amazônia,4.0,0.0,0.42,42.0,-1.83155,-46.50444
2026/01/01 17:36:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,7.0,0.0,0.05,38.4,-1.24046,-46.21959
2026/01/01 17:36:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO PIRIÁ,Amazônia,4.0,0.0,0.21,40.6,-1.82295,-46.49807
2026/01/01 17:36:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,7.0,0.0,0.05,46.5,-1.25077,-46.21098
2026/01/01 19:04:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CHUÍ,Pampa,-999.0,0.73,0.86,13.3,-33.70343,-53.37553
2026/01/01 19:04:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CHUÍ,Pampa,-999.0,0.86,0.85,9.4,-33.70507,-53.38622
2026/01/01 19:08:00,AQUA_M-T,Brasil,MATO GROSSO,POCONÉ,Pantanal,2.0,0.0,0.14,8.8,-17.5565,-57.10834
2026/01/01 19:10:00,AQUA_M-T,Brasil,MATO GROSSO,SAPEZAL,Cerrado,0.0,21.58,0.0,7.6,-13.89577,-58.99711
2026/01/01 19:12:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,2.0,0.0,0.01,8.9,-12.29386,-57.57079
2026/01/01 19:12:00,AQUA_M-T,Brasil,RONDÔNIA,JARU,Amazônia,0.0,3.42,-999.0,10.5,-10.44246,-62.47117
2026/01/01 19:12:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,0.2,0.0,6.6,-12.35278,-59.93353
2026/01/01 19:12:00,AQUA_M-T,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,0.2,0.0,5.2,-12.36159,-59.93218
2026/01/01 19:12:00,AQUA_M-T,Brasil,MATO GROSSO,JUÍNA,Cerrado,0.0,4.06,0.01,10.0,-12.23347,-59.19913
2026/01/01 19:12:00,AQUA_M-T,Brasil,MATO GROSSO,JUÍNA,Cerrado,2.0,0.3,0.01,8.4,-12.18436,-59.79714
2026/01/01 19:12:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,0.0,3.65,0.01,9.6,-13.11858,-59.18335
2026/01/01 19:12:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Cerrado,0.0,1.32,0.03,8.2,-12.41957,-58.27197
2026/01/01 19:12:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,2.0,0.0,0.01,5.0,-12.29554,-57.39831
2026/01/01 19:14:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,3.0,0.0,0.54,13.2,2.84837,-60.76556
2026/01/01 19:14:00,AQUA_M-T,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazônia,1.0,0.0,0.01,6.4,0.45283,-65.08133
2026/01/01 19:14:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazônia,2.0,0.0,0.17,14.8,1.65254,-63.88333
2026/01/01 19:14:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,3.0,0.0,0.08,8.5,1.31376,-60.33721
2026/01/01 19:14:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,4.0,0.0,0.87,9.3,3.976,-59.65122
2026/01/01 19:14:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,3.0,0.0,0.54,12.3,2.92213,-60.43877
2026/01/01 19:14:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,3.0,0.0,0.37,10.0,2.86055,-60.15036
2026/01/02 18:06:00,AQUA_M-T,Brasil,SANTA CATARINA,ITAIÓPOLIS,Mata Atlântica,5.0,1.66,0.03,34.2,-26.34281,-50.0177
2026/01/02 18:06:00,AQUA_M-T,Brasil,SANTA CATARINA,ITAIÓPOLIS,Mata Atlântica,6.0,1.68,0.02,36.5,-26.34253,-50.02262
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO JOÃO EVANGELISTA,Mata Atlântica,4.0,1.56,0.0,13.0,-18.49629,-42.80803
2026/01/02 18:08:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,-999.0,0.0,0.11,12.4,-18.49283,-39.86872
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRA DO ANTA,Mata Atlântica,1.0,34.31,0.0,5.6,-20.6434,-42.71347
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO JOÃO EVANGELISTA,Mata Atlântica,4.0,1.55,0.0,9.7,-18.49765,-42.81726
2026/01/02 18:08:00,AQUA_M-T,Brasil,GOIÁS,BURITI ALEGRE,Cerrado,0.0,0.3,-999.0,17.7,-18.13532,-49.04282
2026/01/02 18:08:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARRAIAL DO CABO,Mata Atlântica,6.0,0.5,-999.0,6.6,-22.91483,-42.16642
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO JOSÉ DO JACURI,Mata Atlântica,4.0,1.29,0.0,37.6,-18.19446,-42.58342
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,CATUJI,Mata Atlântica,11.0,2.45,0.06,8.4,-17.44011,-41.51009
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,JOSÉ RAYDAN,Mata Atlântica,4.0,1.26,0.03,8.8,-18.19308,-42.57414
2026/01/02 18:08:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlântica,11.0,4.96,0.5,6.9,-21.81204,-41.39133
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,0.0,0.0,0.01,16.1,-17.65578,-45.32652
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlântica,11.0,4.67,0.0,10.0,-18.16236,-42.92531
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,TARUMIRIM,Mata Atlântica,13.0,0.0,0.96,9.3,-19.40587,-41.84436
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,SABINÓPOLIS,Mata Atlântica,0.0,0.2,0.01,26.5,-18.67677,-43.21021
2026/01/02 18:08:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,0.0,0.1,0.04,8.0,-17.87297,-44.56886
2026/01/02 18:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENÍLIA,Cerrado,0.0,0.0,0.01,6.7,-14.39398,-43.97329
2026/01/02 18:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO FRANCISCO,Cerrado,11.0,18.33,0.0,10.1,-15.67479,-45.05722
2026/01/02 18:10:00,AQUA_M-T,Brasil,BAHIA,CARINHANHA,Cerrado,1.0,0.0,0.11,9.2,-13.90838,-43.99759
2026/01/02 18:10:00,AQUA_M-T,Brasil,MINAS GERAIS,VÁRZEA DA PALMA,Cerrado,0.0,0.0,0.7,32.6,-17.17142,-44.82458
2026/01/02 18:10:00,AQUA_M-T,Brasil,MINAS GERAIS,VÁRZEA DA PALMA,Cerrado,0.0,0.0,0.69,24.6,-17.17277,-44.8343
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,DARCINÓPOLIS,Cerrado,2.0,0.0,0.02,13.7,-6.58319,-47.91749
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,COLINAS,Cerrado,3.0,0.0,0.35,10.7,-5.99415,-44.57106
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,8.0,0.0,0.04,36.3,-5.98068,-47.83922
2026/01/02 18:13:00,AQUA_M-T,Brasil,PERNAMBUCO,SANTA FILOMENA,Caatinga,0.0,0.0,1.0,21.6,-8.24276,-40.4977
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,0.0,8.21,0.0,4.3,-9.38152,-46.58522
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,3.0,0.0,0.07,5.8,-5.99687,-45.40035
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,CONCEIÇÃO DO TOCANTINS,Cerrado,3.0,3.34,0.0,12.5,-12.30756,-47.26788
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,0.0,45.24,0.0,19.7,-10.99503,-49.60869
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado,3.0,0.0,0.11,30.6,-6.88025,-46.38991
2026/01/02 18:13:00,AQUA_M-T,Brasil,PERNAMBUCO,LAGOA GRANDE,Caatinga,0.0,0.0,1.0,34.0,-8.55356,-40.20417
2026/01/02 18:13:00,AQUA_M-T,Brasil,BAHIA,BARRA,Cerrado,6.0,2.47,0.03,13.1,-11.75921,-43.64462
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES,Cerrado,3.0,0.0,1.0,20.3,-5.33122,-43.55344
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,PALMEIRAS DO TOCANTINS,Cerrado,2.0,0.0,0.09,8.6,-6.6178,-47.64373
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,0.0,7.29,0.0,14.6,-9.50895,-46.11893
2026/01/02 18:13:00,AQUA_M-T,Brasil,CEARÁ,MONSENHOR TABOSA,Caatinga,8.0,0.0,1.0,27.5,-5.02377,-40.03836
2026/01/02 18:13:00,AQUA_M-T,Brasil,CEARÁ,TAUÁ,Caatinga,10.0,0.0,1.0,28.3,-5.86599,-40.3461
2026/01/02 18:13:00,AQUA_M-T,Brasil,PIAUÍ,PALMEIRAIS,Caatinga,2.0,0.0,0.59,8.4,-5.87527,-42.97065
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado,3.0,0.0,0.09,6.9,-6.87896,-46.38099
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,ANANÁS,Amazônia,8.0,0.0,0.23,9.0,-6.3102,-48.14121
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,SÃO PEDRO DOS CRENTES,Cerrado,2.0,0.0,0.16,6.8,-6.80277,-46.75417
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,MONTES ALTOS,Cerrado,8.0,0.0,0.12,5.6,-5.96797,-47.16515
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,8.0,0.0,0.6,10.3,-5.63013,-45.23608
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES,Cerrado,4.0,0.0,0.68,79.6,-5.33279,-43.56367
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,0.0,0.0,0.05,10.7,-7.39217,-46.7366
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,CONCEIÇÃO DO TOCANTINS,Cerrado,3.0,3.34,0.0,30.9,-12.30908,-47.27887
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,0.0,0.0,0.03,6.6,-7.39348,-46.74578
2026/01/02 18:13:00,AQUA_M-T,Brasil,PARAÍBA,CONCEIÇÃO,Caatinga,2.0,0.0,0.91,69.2,-7.67882,-38.44905
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,ESTREITO,Cerrado,4.0,0.0,0.23,10.8,-6.57376,-47.33601
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,ANANÁS,Amazônia,6.0,0.0,0.18,49.1,-6.37635,-48.33297
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,TUNTUM,Cerrado,5.0,0.0,0.45,8.9,-5.63439,-44.88192
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SÃO BENTO DO TOCANTINS,Cerrado,8.0,0.0,0.02,40.2,-5.97282,-47.85043
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,8.0,0.0,0.07,6.9,-5.77615,-45.3521
2026/01/02 18:13:00,AQUA_M-T,Brasil,PARAÍBA,CONCEIÇÃO,Caatinga,2.0,0.0,0.86,133.4,-7.67691,-38.46598
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,8.0,0.0,0.08,9.8,-5.60047,-45.34001
2026/01/02 18:13:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,0.0,45.15,0.0,20.1,-10.99709,-49.62378
2026/01/02 18:13:00,AQUA_M-T,Brasil,MARANHÃO,RIACHÃO,Cerrado,0.0,0.0,0.06,7.3,-7.36616,-46.75618
2026/01/02 18:13:00,AQUA_M-T,Brasil,PARAÍBA,CONCEIÇÃO,Caatinga,2.0,0.0,0.89,68.7,-7.68221,-38.47028
